Elect,Income,Unemp
-0.0743877733291127,-0.00111538097495711,0.0535407669280298
0.020415150555231,0.00412146797156931,0.0516432331518384
0.0516672646667595,0.00237282167196784,0.0516432331518384
-0.0499565583695227,-0.00106573067034099,0.0516432331518384
0.081912844104874,0.000374505960823779,0.0516432331518384
-0.0332515956481882,0.0002332644921752,0.0525924501191706
0.03434939359293,-0.00388085459123322,0.0535407669280298
-0.00083138639249869,-0.00386712896868113,0.0535407669280298
-0.0432023965527397,0.00610343459638241,0.0535407669280298
0.0358172558533103,0.00816328437976543,0.0535407669280298
-0.0717504214083562,0.00708013338055546,0.0535407669280298
-0.0299568154017307,0.00311847203366922,0.0535407669280298
0.0519403731217862,0.00514857378127087,0.0535407669280298
0.0015063373433386,-0.00143570082016242,0.0535407669280298
0.0343955178824731,-0.0055686334818188,0.0535407669280298
0.0147244100026616,-0.00410097038666413,0.0535407669280298
0.0585931631204388,-0.00421639924692729,0.0535407669280298
-0.0244976112890605,-0.00173633464270506,0.0544881852840698
-0.0125287266022027,-0.00141397046358249,0.0544881852840698
0.0845550401782091,-0.000578512006349063,0.0554347068881005
-0.0886845834665211,-0.00388594798113551,0.0554347068881005
0.038464989192265,-0.000562569488910203,0.0554347068881005
-0.0370112323653884,-0.00210070900433701,0.0554347068881005
-0.015673080412701,0.00367056674748611,0.0554347068881005
0.00263246529388117,0.00163816504393433,0.0544881852840698
0.0113300105547585,-0.00100247485661398,0.0554347068881005
0.0199199448673055,-0.00443699863431424,0.0554347068881005
-0.0311274194228446,-0.00358756343861555,0.0573250666192694
0.0460337036540592,-0.00605067956052507,0.0601539228197471
-0.0226499011114689,-0.010125192617733,0.0620353909194527
0.0112404935398736,-0.00756268749517308,0.0639133257436529
-0.0199244463919706,-0.000829996387554655,0.0657877405380032
-0.00222656970725099,-0.00566607193718816,0.0676586484738149
0.00301583752248069,0.00112906643894495,0.0704584636485614
-0.0792866561158436,0.00711850107999368,0.0741793981742515
-0.0539786073795367,-0.00324745795357329,0.0797349680188535
-0.0366187127010169,-0.0131730405493655,0.0852598439508234
-0.048333387133229,-0.0110830562837057,0.0907543632684641
0.0570810869069363,-0.00339407744051279,0.0953101798043249
-0.0412615492457205,-0.00433810680226232,0.0980337402713654
-0.00434083254641937,-0.00398079571349608,0.100749903100143
-0.0222480602400714,-0.00978644632612014,0.1016536537265
-0.00172460139553832,0.00048360025937022,0.1016536537265
0.0936423891807072,-0.0013056975472967,0.1016536537265
-0.0449192234049625,0.000101954550797423,0.102556588325092
0.0646180357815658,-0.00327714961754011,0.102556588325092
-0.0792622742585387,-0.00721788470386486,0.10345870836823
0.0406232439246343,-0.00502079038999437,0.104360015324243
-0.0184933790503139,-0.00218491656647046,0.104360015324243
-0.0116879732709096,0.00531294976469243,0.10345870836823
0.0933926565530381,0.0068758100842834,0.102556588325092
-0.0453719682257274,0.00823026635806201,0.0998453349697161
0.0649781946742041,0.0067835744330329,0.0980337402713654
-0.0120217766666897,0.00499706353293683,0.0962188577405429
-0.0173131456009405,0.00144934241040962,0.0944006754214843
0.070348603051422,0.00171281505187948,0.093490343087339
-0.111863682475214,0.00283444903567731,0.093490343087339
0.0459598405956028,0.00361938187582012,0.0925791812930932
-0.0120700743457693,0.0084014065967366,0.0916671885258239
-0.0149049301500201,0.00756494279741071,0.0898407039997895
-0.0124389725494549,0.00646730647396598,0.0880108773227134
-0.0267145588017774,0.00207185896208806,0.0870947068509337
0.100328555068608,-0.00241356779807878,0.0861776962410524
-0.0527333081933146,-0.000936431975968821,0.0861776962410524
0.0229033593696841,0.00316479692611926,0.0861776962410524
-0.0228133805638662,0.00780569158849587,0.0861776962410524
0.0893068383971096,0.00380451025417106,0.0861776962410524
-0.0358026139368084,0.000613444937008101,0.0852598439508234
0.00520016034785709,-0.00031583979798655,0.0834216081390724
0.0111489047949924,0.000862704581527041,0.0815799869924228
-0.0661664295417932,0.000818181894705727,0.0788111804242898
-0.0716206309704148,0.00368068014603828,0.0769610411361284
0.0790927089574716,0.00277124579161114,0.0741793981742515
0.0280296531724102,0.00448775890993725,0.0732504617395927
-0.0145744485173835,0.0034807686136531,0.0723206615796261
0.0664610078217172,0.0015369681732289,0.071389996086673
-0.0447762271013159,0.00153398837093177,0.071389996086673
-0.0217326225032146,0.000294923139786629,0.0704584636485614
0.0142565847144893,0.00399482225082459,0.0695260626486103
0.0163646813663265,0.00618752473053408,0.0695260626486103
-0.111836124233057,0.0084559888161031,0.0695260626486103
0.0660183121724705,0.00338672309708143,0.0695260626486103
-0.0839912184582718,-0.00414890793201805,0.0704584636485614
-0.0472175590510486,-0.0118050905692313,0.071389996086673
0.133871263930216,-0.0120062681483695,0.0723206615796261
-0.070628351066544,-0.00756481854728319,0.0723206615796261
0.0751922085582906,0.00679824267707407,0.0723206615796261
-0.0462415248596972,0.00773561150872926,0.0723206615796261
0.0632362162828148,0.00260330151488364,0.071389996086673
-0.0399853913090589,-0.000814681044865928,0.071389996086673
0.00298556578847742,-0.00186440764572438,0.071389996086673
0.0036011876397628,-0.00120633855531871,0.071389996086673
-0.0615135209895075,-1.16325393193506e-05,0.0704584636485614
0.0234090770462825,0.00169307082521852,0.0695260626486103
-0.0839310610718254,0.00130551826389613,0.0676586484738149
0.0164512684419558,0.000977830690934711,0.0657877405380032
0.0819744917706384,0.00113675025687998,0.0629747991613884
-0.116267287710285,0.00274736729672065,0.0610950993598108
0.0977258090368096,0.00228039977026029,0.059211859631846
-0.0446888474453924,0.00191596386863568,0.0573250666192694
0.0653351164988893,0.00246103339211423,0.0563803334361077
0.0189601888214177,0.00358937469093412,0.0554347068881005
-0.0222207562572054,0.0031059803915332,0.0544881852840698
0.0446269876524619,0.00612412455999767,0.0535407669280298
-0.048524865790905,0.00401637326219961,0.0525924501191706
0.0339162180843398,0.00326047011703601,0.0516432331518384
-0.0703601652962837,0.00295485484715252,0.0506931143155182
-0.0185988776804114,0.00393640972824971,0.049742091894814
0.0517153225522766,0.00716664160998026,0.049742091894814
-0.0564727439434147,0.000926707930737347,0.049742091894814
0.0459685146468449,0.00174982059009099,0.049742091894814
-0.023500000895472,0.00271473059274152,0.048790164169432
0.0552289898815241,-0.00107317779908911,0.048790164169432
0.00980492950996203,-0.00065301230042869,0.0478373294141601
0.00692996435746007,0.00117996856932479,0.0468835858988505
-0.0224629999596344,0.00617275445844623,0.0459289318883997
-0.0333906239840678,0.00759041096084356,0.0459289318883997
0.015463975604231,0.00167945263904934,0.0459289318883997
-0.0760900564656879,-0.00339506101409848,0.0468835858988505
0.000812490812012401,-0.00299224154836475,0.0478373294141601
-0.0215896358789076,-0.00442696966070533,0.048790164169432
-0.0186579309049957,0.00184082084705972,0.048790164169432
0.0335316659653295,0.00222973447997865,0.048790164169432
-0.031758578582477,0.00142976839529441,0.048790164169432
0.0376672314867394,0.00263000035688177,0.0478373294141601
-0.00377729298195728,0.0013595471817649,0.0478373294141601
0.0328656273059005,0.000837705975379466,0.0478373294141601
0.0445137849033528,-0.00356624044502607,0.0478373294141601
-0.0515294869428751,-0.00482915669168116,0.048790164169432
-0.00739974238495256,-0.00337630009508239,0.048790164169432
-0.0441458671289454,0.000824260521866238,0.048790164169432
0.00433806110882684,0.00253778195355769,0.048790164169432
0.010183672605349,0.000361705594328798,0.048790164169432
-0.066473661586159,0.00358973407729146,0.049742091894814
0.109134034058809,0.0054498618655594,0.049742091894814
-0.0713801159586975,-0.00163073082135567,0.048790164169432
